OfferPersonId,OfferId,Question,Textmatching,Duration,Cooperation,Price,Rank,User
69822CE9-47A4-4D01-B27E-B3A6E021FD73,C59D0D5C-F462-4CF6-BEAF-752F1BCCF063,119,50,58 11:55,1,"872,69",3,PR
25A3F051-45C2-4475-B51A-DFF99EB31BD1,C59D0D5C-F462-4CF6-BEAF-752F1BCCF063,119,40,53 01:37,0,"728,3",2,PR
CA4F0DFE-412C-480B-AC43-32438B32754D,9A0F6502-4AA2-466C-A383-759073961E99,120,60,20 20:23,0,"234,13",1,PR
69BC866B-AF55-47F6-BBF9-B0CD3F588DAB,9A0F6502-4AA2-466C-A383-759073961E99,120,80,20 01:22,0,"313,22",2,PR
330DAFDA-0069-4809-BDC7-8E5B3474A39D,9A0F6502-4AA2-466C-A383-759073961E99,120,10,27 05:54,1,"243,5",3,PR
50957B1F-E477-4AB7-B7B5-95F055AC1B50,71DACFA6-CDCC-4C95-B4B3-75AB17C30B39,121,50,15 09:51,1,130,3,PR
561B0936-28D3-4AE4-AB35-D4F3DE3940EE,71DACFA6-CDCC-4C95-B4B3-75AB17C30B39,121,60,07 03:31,1,"67,57",1,PR
F5F105C2-20D8-4589-93C5-CA57EC7695DE,71DACFA6-CDCC-4C95-B4B3-75AB17C30B39,121,80,12 00:00,0,"96,32",2,PR
51996CCE-F1EC-4818-BF06-F98E95E820FA,E596CE7C-1B89-41AA-BE9E-76B4D34B6309,122,60,09 07:58,1,"24,31",1,PR
42B8383A-8D5A-48E8-904D-C4C305B66588,E596CE7C-1B89-41AA-BE9E-76B4D34B6309,122,40,10 23:36,1,"91,11",3,PR
428F764F-ED52-4723-80FF-CA2E78852671,E596CE7C-1B89-41AA-BE9E-76B4D34B6309,122,70,16 08:05,0,"60,89",2,PR
2873B69F-D3C9-469D-A1C0-494DA1EE869E,A40C14C0-9298-4FDB-85DB-77746F7691E4,123,80,07 08:59,0,"64,45",1,PR
8C015DD9-DA66-4A4E-91E8-002DCA5500F0,A40C14C0-9298-4FDB-85DB-77746F7691E4,123,10,07 17:24,2,"55,64",2,PR
6F89E8D1-840C-433D-8432-8442C45143BF,A40C14C0-9298-4FDB-85DB-77746F7691E4,123,70,17 12:10,0,"43,38",3,PR
7FD438F6-8380-4D23-BB88-5917EC058A7E,D9A151B7-4E61-437B-BFAA-779599234D73,124,70,28 16:01,1,"571,52",2,PR
B480EE0D-3414-4D10-BC5E-1B40F6799364,D9A151B7-4E61-437B-BFAA-779599234D73,124,30,19 10:52,1,"289,01",1,PR
34C4EA52-34D4-486E-B0EC-3253338B960E,D9A151B7-4E61-437B-BFAA-779599234D73,124,10,30 00:51,0,"450,45",3,PR
9FBD9550-988D-4D68-BEC7-F5DEFA2B9930,B57A8AE2-2FA9-4271-A9C9-7972B4A35766,125,10,06 12:43,0,"15,21",2,PR
12E73829-7093-4837-9732-E721AF5806FD,B57A8AE2-2FA9-4271-A9C9-7972B4A35766,125,40,08 02:57,0,"23,12",1,PR
BCE43C13-B30D-4168-8BB9-2D02DE96C57C,B57A8AE2-2FA9-4271-A9C9-7972B4A35766,125,20,15 03:16,0,"17,58",3,PR
8A6FD1B4-162E-4CE6-B704-DCAEAA3E3E6E,90B4655B-4795-454D-AAA4-7A03646AF38B,126,0,14 14:29,0,"150,96",3,PR
0EF2C7CA-60A1-44E0-A771-7AD4AEAD0D65,90B4655B-4795-454D-AAA4-7A03646AF38B,126,60,23 04:14,0,"232,01",1,PR
574C4161-2A08-47B6-B52B-3072C978DA3A,90B4655B-4795-454D-AAA4-7A03646AF38B,126,10,21 14:24,0,"280,34",2,PR
C4EDB899-0FAE-494B-B936-CFC845ED3AD7,61C33299-89B5-4B42-948F-7B2F45425880,127,80,10 18:19,0,"9,19",1,PR
F6813D8B-B497-4A98-8663-5AD8D487098D,61C33299-89B5-4B42-948F-7B2F45425880,127,50,06 17:15,0,"11,34",2,PR
E2C1DD51-0F62-4F3F-8058-4845E93A14A2,61C33299-89B5-4B42-948F-7B2F45425880,127,50,14 13:22,1,"10,13",3,PR
F8B72EEB-F9F0-47F3-B7AF-A1D9B1125B51,29BC4952-7A36-4A60-94CA-7B38FF84E4C7,128,30,18 20:20,0,"254,68",2,PR
93FC6D5D-9E98-44C3-93A9-DB2A6B43EE52,29BC4952-7A36-4A60-94CA-7B38FF84E4C7,128,70,12 13:08,0,"172,51",1,PR
A4CF906E-369D-46AE-896A-F119E09B868A,29BC4952-7A36-4A60-94CA-7B38FF84E4C7,128,90,19 20:09,0,"367,75",3,PR
6EED669C-5E8A-4EE6-A3FB-D0ECB74AF31A,B51F7E33-C41D-45CE-A569-7B7356321D65,129,50,15 17:18,1,"40,65",3,PR
5CD12670-976D-4CC1-AA95-A69D965CACC8,B51F7E33-C41D-45CE-A569-7B7356321D65,129,40,10 11:12,1,"13,33",2,PR
C5171D68-6C64-488F-9DBB-BE67D1035336,B51F7E33-C41D-45CE-A569-7B7356321D65,129,80,08 12:46,1,"14,7",1,PR
5B4C2D48-A7A5-4BEA-ACC0-B8EDB4ACE114,E61189D5-B043-4CAC-A478-7BC022807241,130,50,41 07:33,0,"376,73",2,PR
A5FC15B9-2145-4E01-9AE2-6E53731C6EFF,E61189D5-B043-4CAC-A478-7BC022807241,130,80,31 07:11,0,"323,84",1,PR
9864BAEE-7AD4-42C4-B42C-5AF5C7E30214,E61189D5-B043-4CAC-A478-7BC022807241,130,10,34 01:50,1,"641,19",3,PR
444BE5C2-A913-4903-BFF4-6BC788D74E80,9C255ACF-D3EC-4673-B1EE-7C0BB02D8EDB,131,80,09 23:16,1,"21,52",1,PR
C7619DCB-A2E7-4F43-8839-2D7E56425310,9C255ACF-D3EC-4673-B1EE-7C0BB02D8EDB,131,30,11 12:42,0,"33,8",3,PR
4360FEE9-8155-450B-98B3-B041ACF1BC0F,9C255ACF-D3EC-4673-B1EE-7C0BB02D8EDB,131,70,12 17:19,2,"43,63",2,PR
45B6901B-A902-4B88-81D6-AE69A4E986B5,5AD523C0-A5AC-491C-9031-7C3027BDB70C,132,0,13 15:10,0,"300,66",3,PR
21F05DB7-0CF1-4E18-8B48-148BDDECFE06,5AD523C0-A5AC-491C-9031-7C3027BDB70C,132,90,13 21:58,0,"325,17",1,PR
79B5EDF0-89D2-4781-8318-04E464EEC466,5AD523C0-A5AC-491C-9031-7C3027BDB70C,132,70,20 12:17,0,"325,17",2,PR
1D7D1643-8378-4BA8-81A1-751071F2FB5B,17F2FC36-DE81-49DB-B351-7C3AB0171A62,133,80,06 07:59,0,"16,37",1,PR
3AB29D82-54C8-4576-AA47-205BC2B441C6,17F2FC36-DE81-49DB-B351-7C3AB0171A62,133,60,09 17:26,0,"44,96",3,PR
FBF4F935-FE1B-45EC-8151-6C77CE09B1F1,17F2FC36-DE81-49DB-B351-7C3AB0171A62,133,50,14 03:07,0,"12,78",2,PR
1299CBEE-460C-4233-8C5E-3246BDC4A5ED,6C96CE03-9ED0-43C2-AEAC-7C67AE72C266,134,90,49 18:34,1,"489,83",1,PR
13A46C8E-A300-45B4-ACE2-1F900422EAC8,6C96CE03-9ED0-43C2-AEAC-7C67AE72C266,134,50,42 00:26,0,"382,42",2,PR
040B3708-84AD-4284-9557-995928A5263F,6C96CE03-9ED0-43C2-AEAC-7C67AE72C266,134,70,31 19:04,0,"1063,47",3,PR
C1325E01-9750-4D47-B34F-24FE8F4D6148,46CD31F5-BF83-42E7-8DF4-7D0ED592D67A,135,20,15 04:54,1,"242,28",3,PR
5A5E6CA4-20F2-416E-A33F-7817B298F21B,46CD31F5-BF83-42E7-8DF4-7D0ED592D67A,135,70,17 07:20,0,"124,39",1,PR
808B0F82-429D-42C8-9505-FFB44DA80FB8,46CD31F5-BF83-42E7-8DF4-7D0ED592D67A,135,60,17 18:08,0,"216,08",2,PR
F7E4E2F9-D605-4609-891E-37E88113CE48,CD5D0F84-DF7E-4FE0-BBAD-7D8EF85E02A5,136,20,05 22:16,0,"40,39",2,PR
46762994-7C4A-4222-8BA8-BC9645ED0A83,CD5D0F84-DF7E-4FE0-BBAD-7D8EF85E02A5,136,30,06 18:29,0,"35,18",1,PR
8261BB1E-03B2-4B26-BBE8-350DA233FAE7,CD5D0F84-DF7E-4FE0-BBAD-7D8EF85E02A5,136,50,17 01:51,0,"29,96",3,PR
4B417FCE-C1AB-46EA-94F6-F696FD823362,4AE44A2D-A5D6-424A-BCB7-7DAF01613637,137,70,09 18:33,0,"6,58",1,PR
6F58157A-175B-44E7-ADC6-A54FB1FC5DDC,4AE44A2D-A5D6-424A-BCB7-7DAF01613637,137,20,14 12:38,1,"6,58",3,PR
8491C3A2-70CE-419B-97A5-483291D37CFE,4AE44A2D-A5D6-424A-BCB7-7DAF01613637,137,70,13 22:02,1,"6,58",2,PR
DAB84ED0-7ECF-4DC5-9E39-0B13427A275F,41558745-607D-4BD5-92D2-7E9D9486356C,138,70,27 09:54,0,"532,95",1,PR
5D607F0D-EF2C-4BAF-9BB3-ADD328DBA096,41558745-607D-4BD5-92D2-7E9D9486356C,138,10,36 01:02,1,"427,67",3,PR
0C92F849-87E8-45CF-9E18-28DD1E383F24,41558745-607D-4BD5-92D2-7E9D9486356C,138,90,36 06:15,1,"480,31",2,PR
5F32101A-8345-46B6-9932-ECB3355F0E5C,2171C5FE-2F92-4155-A049-7EFCAB96CDDF,139,90,60 09:08,1,"776,18",1,PR
7E0DDE4B-154E-4870-BF12-7BCD626A516E,2171C5FE-2F92-4155-A049-7EFCAB96CDDF,139,90,60 09:08,0,"853,19",2,PR
82D74636-2BA3-4679-A45B-947757131D0C,2171C5FE-2F92-4155-A049-7EFCAB96CDDF,139,20,37 03:57,0,"479,3",3,PR
176341A6-1774-44AD-9F71-344E70F210EC,E75A7E28-59AC-4276-8EF0-7F01C77C0EFB,140,20,09 08:02,2,"54,5",2,PR
3F4D22CA-4FFF-4807-B5B6-B9601A23898C,E75A7E28-59AC-4276-8EF0-7F01C77C0EFB,140,40,15 20:33,1,"47,95",1,PR
936C9383-88F8-4A9E-8D1B-8FDCC4157727,E75A7E28-59AC-4276-8EF0-7F01C77C0EFB,140,0,11 13:52,1,"58,86",3,PR
6EB6721F-3AE7-4676-98C7-46D0CC3BD1F2,2CE43AE3-7CBB-49A9-8165-7F68E9E4B58D,141,0,13 12:40,0,"6,55",3,PR
21468375-9460-4C97-A98A-D54FB0DC7261,2CE43AE3-7CBB-49A9-8165-7F68E9E4B58D,141,70,08 04:10,0,"6,56",1,PR
EE0530CA-F5A3-4C60-9C4A-72DB3DF019D0,2CE43AE3-7CBB-49A9-8165-7F68E9E4B58D,141,10,15 12:30,0,"6,58",2,PR
42FC1000-FAFC-444A-AFEB-57EE7081D259,432188CE-F9CA-4D08-882D-7FA162578183,142,50,20 06:42,0,"114,61",2,PR
6613F926-4923-4EE2-8240-72F5D41ED82D,432188CE-F9CA-4D08-882D-7FA162578183,142,30,16 14:20,0,"95,9",3,PR
4BECA72E-7CAE-41F6-9A81-8CAA75191B66,432188CE-F9CA-4D08-882D-7FA162578183,142,60,15 00:07,1,"252,36",1,PR
77BDE11E-0C6A-4B76-9374-19F4A7408EB3,CAFCD8CB-BE53-493B-8403-80421A4B089D,143,90,57 00:16,1,"968,64",1,PR
FC79C697-A5A6-4CE7-96C6-352DEE114D8F,CAFCD8CB-BE53-493B-8403-80421A4B089D,143,10,52 12:24,1,"930,15",2,PR
A09E7119-A328-40D3-BE5C-6E271A7EF47B,CAFCD8CB-BE53-493B-8403-80421A4B089D,143,10,47 19:19,0,"1199,53",3,PR
F60A0981-E7FA-4582-907F-DC33E3C0FBB3,2A6AD72C-5CD2-4DF3-807F-804389FE2848,144,70,12 23:47,0,"77,61",1,PR
DEF29982-DEDD-40DB-A382-43664F530846,2A6AD72C-5CD2-4DF3-807F-804389FE2848,144,60,13 22:12,0,"74,95",2,PR
EC8252D5-EB99-4F4F-AFC6-04620B9408EE,2A6AD72C-5CD2-4DF3-807F-804389FE2848,144,0,15 19:14,1,"123,84",3,PR
BA93C89A-F76D-4B83-8F67-C3F35CFC81E7,18FD45C3-192C-4FA1-BAE0-8048F1D4339A,145,30,16 22:00,1,"7,02",3,PR
CE8C117A-56E2-4C46-87EA-91BF539C5D26,18FD45C3-192C-4FA1-BAE0-8048F1D4339A,145,50,16 18:24,0,"7,29",2,PR
1FBEEF86-B2FD-4A4D-B348-39D759C6AA63,18FD45C3-192C-4FA1-BAE0-8048F1D4339A,145,80,10 04:05,1,"7,01",1,PR
360D052B-D65D-486C-8A0C-9EBA0FA9636D,1081F918-FE4C-4496-877B-80AB76955434,146,0,32 12:42,0,"297,67",1,PR
BE1F2D75-2D93-4382-98C2-48D191139A8E,1081F918-FE4C-4496-877B-80AB76955434,146,0,31 16:18,0,"415,74",3,PR
2D1AEF17-1669-43B7-A502-C7CE033E9BF1,1081F918-FE4C-4496-877B-80AB76955434,146,0,36 08:58,0,"248,55",2,PR
70F0CC4D-433E-44C3-BB7E-52A9E76B2EED,49A76E5C-3481-4DB2-AFDC-8194608AA4FA,147,70,11 04:55,0,"130,18",2,PR
35FDC4EE-407D-4FB3-8795-75381F14E968,49A76E5C-3481-4DB2-AFDC-8194608AA4FA,147,70,15 06:59,0,"97,76",1,PR
741A9161-3D34-4841-B3BC-3F053F1B98F6,49A76E5C-3481-4DB2-AFDC-8194608AA4FA,147,20,15 03:59,0,"105,45",3,PR
96F442D6-CE38-4D09-AEE3-5901AB5DD9FA,CE77AB65-5475-409A-88F5-821F508D16B6,148,60,17 04:24,1,"101,42",2,PR
20DF458E-FF51-4521-AD83-BF4C41BDA26A,CE77AB65-5475-409A-88F5-821F508D16B6,148,20,15 22:23,2,"110,61",3,PR
D9C63A24-B644-42A3-BAD3-1C94D144AF98,CE77AB65-5475-409A-88F5-821F508D16B6,148,90,17 14:25,1,"56,73",1,PR
3E78037E-A99E-4B14-BB08-A44DB0360993,EC05C156-FF6B-4CB3-952E-823B02C11107,149,30,55 00:25,1,"699,35",2,PR
CE27D25A-F617-46B5-98C9-86559DEE4D99,EC05C156-FF6B-4CB3-952E-823B02C11107,149,50,40 09:23,1,"584,22",1,PR
431201F1-618F-4AC9-8104-A0A568B2EB38,EC05C156-FF6B-4CB3-952E-823B02C11107,149,20,43 07:26,1,"968,81",3,PR
25A0C6E6-1F8D-4A6D-A703-E45C6CFB53DE,8FDE1FA1-0AE9-4CE2-BE18-82F5731EDA62,150,70,35 10:54,0,"764,23",1,PR
9B9BDEFA-7810-4546-9D4A-A28BADE5BF54,8FDE1FA1-0AE9-4CE2-BE18-82F5731EDA62,150,80,40 16:53,0,"845,41",2,PR
5D07FA5C-DA44-410C-A063-81B71F912C1A,8FDE1FA1-0AE9-4CE2-BE18-82F5731EDA62,150,10,25 00:55,0,"601,87",3,PR
68FAE84A-2349-45C6-8122-E53E7FC571DB,6467CAC1-822D-4980-8BE6-83165B986D4E,151,20,10 02:34,0,"42,32",1,AS
EAC35B86-3215-4924-B1F1-F9532235B566,6467CAC1-822D-4980-8BE6-83165B986D4E,151,50,12 22:13,1,"50,28",2,AS
6B422856-B677-44D3-9FAA-078E1D598399,6467CAC1-822D-4980-8BE6-83165B986D4E,151,70,17 09:05,0,"50,28",3,AS
2AF78CF3-4F85-46C6-9654-D64CB9B5DD66,C4C8672A-03B2-45EE-9FD1-8435DD6032CD,152,50,12 20:39,1,"41,06",1,AS
81BF6CBC-63C1-487B-9A55-4EFC19D1A34B,C4C8672A-03B2-45EE-9FD1-8435DD6032CD,152,10,08 21:59,0,"54,15",3,AS
269F89F4-615E-491B-B231-3B8180743FB3,C4C8672A-03B2-45EE-9FD1-8435DD6032CD,152,0,13 12:39,1,"35,88",2,AS
6F5CB371-45A8-457A-9152-C98C3FECBDD9,C6F9A189-6999-4F75-823B-843720B89051,153,40,16 23:44,0,"114,06",1,AS
95944ABA-9684-43F3-9F40-7B01498AAAE9,C6F9A189-6999-4F75-823B-843720B89051,153,0,07 09:22,0,"123,84",2,AS
4173CF3D-5647-4023-A34A-C27FD0876DB3,C6F9A189-6999-4F75-823B-843720B89051,153,60,16 19:08,1,"182,51",3,AS
56BE14F5-D97F-42FC-9A80-3E44334F7050,E8614AC7-6024-4D3F-B862-851A956B5F2A,154,0,06 07:48,1,"165,93",3,AS
C2C43033-F9EC-4523-8668-237BFA38D200,E8614AC7-6024-4D3F-B862-851A956B5F2A,154,60,07 07:01,1,"47,95",1,AS
323693DC-674F-4F1F-80C1-FD161BD2E9F1,E8614AC7-6024-4D3F-B862-851A956B5F2A,154,20,12 22:19,0,"41,65",2,AS
2296EF93-F954-48B5-81F8-7F97DE99B63C,C8CA5A6B-F46A-4065-B784-856C267CB901,155,70,19 03:16,1,"350,14",2,AS
80627586-C0A0-478C-BB37-EE197B69EF8A,C8CA5A6B-F46A-4065-B784-856C267CB901,155,60,14 12:36,1,"501,34",3,AS
78455607-6F31-43B7-996F-AA829249E957,C8CA5A6B-F46A-4065-B784-856C267CB901,155,40,12 17:46,1,"240,17",1,AS
FA247B50-0E25-4B8E-8087-AF8270D0A761,D99BF763-9983-4A42-AD1B-858C063E06B9,156,70,14 13:38,1,"10,39",1,AS
CF144C5D-89AC-4762-89CA-01BC1EB79F3C,D99BF763-9983-4A42-AD1B-858C063E06B9,156,70,16 22:52,0,"27,17",2,AS
62709B45-73B7-4387-9CB9-409A04638255,D99BF763-9983-4A42-AD1B-858C063E06B9,156,60,08 23:32,2,"27,17",3,AS
51B45736-F94F-4423-B574-761735EA69E6,7A86AACC-EFF9-4B2E-B54B-8660D910FA29,157,10,51 03:43,1,"680,71",2,AS
EB8E76EB-B35F-44B5-A539-8C644B8CFA00,7A86AACC-EFF9-4B2E-B54B-8660D910FA29,157,10,42 17:58,0,"755,62",3,AS
9768A8EC-42AC-4D60-B8F7-2C171DFBC475,7A86AACC-EFF9-4B2E-B54B-8660D910FA29,157,90,40 22:57,0,"605,8",1,AS
CB0BAF4A-17FF-4B2A-A52B-8EEFA4D61BB1,828E862F-9464-4BC2-94BB-87588A47CBAA,158,60,18 04:25,1,"196,53",3,AS
2D1699AD-84BB-4C8B-BEDE-F2C30760BAD4,828E862F-9464-4BC2-94BB-87588A47CBAA,158,80,16 06:47,1,"213,81",1,AS
783D5FD9-DD3A-420A-90E5-885F42BE923A,828E862F-9464-4BC2-94BB-87588A47CBAA,158,60,19 02:14,1,"153,34",2,AS
1A2D49A3-35C5-4E7E-8AA2-98C1787DF3E1,90846B48-1DDE-4E95-B52A-87B666104ED9,159,10,16 03:55,0,"8,95",2,AS
503842AC-C81B-4044-BADC-DEA21F085400,90846B48-1DDE-4E95-B52A-87B666104ED9,159,20,07 22:59,0,"9,96",1,AS
07A45B4B-69A5-4454-A586-116D9251B23A,90846B48-1DDE-4E95-B52A-87B666104ED9,159,10,05 20:33,0,"9,38",3,AS
FC1F1D42-E550-4F82-B46E-B3A7986CEC4C,011003B1-8BB2-47FF-995D-8915542BF173,160,90,38 23:05,1,"660,86",1,AS
2966E87D-4524-4ABF-97AD-0F93CAFC99A8,011003B1-8BB2-47FF-995D-8915542BF173,160,50,39 22:06,0,"776,33",3,AS
8DFF073D-77A3-4B2A-8CC1-D8D1DEE254F4,011003B1-8BB2-47FF-995D-8915542BF173,160,80,41 10:19,1,"699,35",2,AS
1F342372-25A6-4827-8E59-3D4B381FA253,42B9F0B8-A8D2-488B-BFBF-89560C240AD8,161,10,17 12:09,0,"270,99",3,AS
8C87D3CD-B278-4434-942B-253549FCF99A,42B9F0B8-A8D2-488B-BFBF-89560C240AD8,161,0,22 05:01,0,"122,22",2,AS
02336DD8-3573-47E0-8125-8397EA10EE2A,42B9F0B8-A8D2-488B-BFBF-89560C240AD8,161,80,14 13:18,0,"122,22",1,AS
C456065E-EFF2-495E-A10C-BD7BA3D9C2F4,DE693A60-1206-4832-ABAC-89EDAACB3FE6,162,80,11 17:38,0,"24,28",2,AS
369BFA23-9155-4059-91D3-AC0AEB7F5FBE,DE693A60-1206-4832-ABAC-89EDAACB3FE6,162,20,16 07:55,0,"22,35",3,AS
87731828-A80F-44FB-9288-84D59BCEF30C,DE693A60-1206-4832-ABAC-89EDAACB3FE6,162,40,07 17:22,0,"18,38",1,AS
D6944EE8-2BD8-4C89-914D-02270EE01754,A06D9661-414D-4E40-B10D-8AD9BF3C13C3,163,0,12 00:03,0,"89,75",3,AS
78CC05B6-DEA3-42D0-8DD2-E638EBE8D415,A06D9661-414D-4E40-B10D-8AD9BF3C13C3,163,70,07 22:35,0,"114,24",2,AS
C9040E42-582B-455E-89C4-2AEADA449702,A06D9661-414D-4E40-B10D-8AD9BF3C13C3,163,80,06 13:22,1,"75,06",1,AS
2BC463F7-50A0-44F9-93C0-F5BD772285AA,BC6BFEC9-64F4-445A-B190-8B5ABE69D00D,164,30,13 17:23,1,"52,4",3,AS
CDE15110-E920-4970-BDBD-8DC0C3920E48,BC6BFEC9-64F4-445A-B190-8B5ABE69D00D,164,90,17 03:14,0,"43,59",1,AS
F785726D-D36B-4E7F-B52F-DCF404867013,BC6BFEC9-64F4-445A-B190-8B5ABE69D00D,164,10,12 17:34,1,"47,71",2,AS
3BF2D593-B0CC-4E1C-8490-D9B3676A9883,6E6DD36A-9791-4FE0-B415-8B7DA6AE229F,165,20,09 22:44,2,"43,12",1,AS
C2BEE0CF-2994-4133-ADC6-F59EA55C9BBB,6E6DD36A-9791-4FE0-B415-8B7DA6AE229F,165,20,07 12:54,0,"72,2",2,AS
581CA520-0E02-482F-8E9C-C3AEF71B1EE2,6E6DD36A-9791-4FE0-B415-8B7DA6AE229F,165,80,12 08:23,0,"78,17",3,AS
0E57555E-A7CF-4B52-95C9-017B6901F422,AA5A3123-6C06-4AB8-BD31-8BBBA1F0EEBE,166,80,35 06:30,0,"372,62",1,AS
88045FA7-FFB0-410C-BBE6-9F37261CDA13,AA5A3123-6C06-4AB8-BD31-8BBBA1F0EEBE,166,20,35 06:30,1,"781,84",3,AS
ECB07C63-AD43-4F26-8BB4-1B7922B36EC7,AA5A3123-6C06-4AB8-BD31-8BBBA1F0EEBE,166,40,37 15:44,0,"557,84",2,AS
1B0B499C-F5F9-4B3E-AC67-28441B666260,5C951D58-B6A8-4807-9B8B-8CE4679BF8DC,167,70,06 14:15,0,"80,73",1,AS
C3AFAB00-2AD7-466A-B592-313A2E7BF646,5C951D58-B6A8-4807-9B8B-8CE4679BF8DC,167,10,15 22:37,0,"80,73",2,AS
249451FF-5216-4C36-A7E8-F566979E6DC9,5C951D58-B6A8-4807-9B8B-8CE4679BF8DC,167,40,08 23:42,0,"94,23",3,AS
A6392BC1-A2BE-4E63-A31C-6B1F3A315954,E60FD016-AAC9-4D90-A97E-8D1DDDD82EBA,168,50,06 23:06,0,"15,97",1,AS
4521F0AE-7CB1-4480-8875-18D1481522C9,E60FD016-AAC9-4D90-A97E-8D1DDDD82EBA,168,0,15 16:51,1,"14,79",2,AS
157B8BB7-C082-435C-ADFE-BF034B7B50EB,E60FD016-AAC9-4D90-A97E-8D1DDDD82EBA,168,70,13 22:01,1,"17,16",3,AS
932D65DE-38BE-4DD1-992D-62462E8E9D43,D8C8357D-F2CF-4965-AFE8-8DC4F34A1847,169,30,13 12:28,0,"7,32",2,AS
DF3940BF-95ED-4621-8782-62E9D8E6F444,D8C8357D-F2CF-4965-AFE8-8DC4F34A1847,169,90,11 13:38,0,"7,85",1,AS
58654B2D-2D47-4C89-81F9-6B099E241F80,D8C8357D-F2CF-4965-AFE8-8DC4F34A1847,169,80,17 17:20,1,"7,97",3,AS
D8EE7A59-6CEF-46D3-93AB-C3396167C720,587ED769-2907-4504-9458-8DF873FC64AE,170,0,15 18:18,0,"23,06",2,AS
E56CDD12-D5D9-43D1-B83E-AD4288B2131B,587ED769-2907-4504-9458-8DF873FC64AE,170,0,16 17:31,1,"64,7",3,AS
423CC87E-FFD2-4E1C-9908-700B03A05D39,587ED769-2907-4504-9458-8DF873FC64AE,170,10,08 23:24,1,"67,13",1,AS
96D2DB8C-5E18-484F-87C8-1BA8487861DE,960C80EC-AF56-4E40-B570-8EA14EF28A49,171,30,16 09:14,1,"127,97",3,AS
08292517-137A-489A-AF9F-93D912397C58,960C80EC-AF56-4E40-B570-8EA14EF28A49,171,70,11 14:09,0,"62,51",1,AS
E4B964B1-BCB7-4667-B690-E9265612A251,960C80EC-AF56-4E40-B570-8EA14EF28A49,171,40,16 09:26,1,"61,62",2,AS
596F2769-EC91-463A-8640-51D7B810A81F,1CE44F69-D9ED-4398-AC52-8F80DBCD4A5D,172,60,16 21:59,0,"16,03",1,AS
B312D0D7-72BF-437E-8847-FD9244ED3824,1CE44F69-D9ED-4398-AC52-8F80DBCD4A5D,172,30,12 03:18,0,"17,62",3,AS
584B18AA-F6C7-4A8A-A8DB-7C733C635C17,1CE44F69-D9ED-4398-AC52-8F80DBCD4A5D,172,60,11 02:53,1,"22,38",2,AS
D1577476-D902-4894-A12A-CDC99E99C7AE,ADE56014-99B7-4F85-9FFB-8FE3E82A2D68,173,70,16 18:36,0,"41,13",2,AS
2920ACD1-6EA6-4CCE-96A0-0C31D9756A6E,ADE56014-99B7-4F85-9FFB-8FE3E82A2D68,173,20,12 17:32,2,"44,28",3,AS
10754EC0-6A01-4D08-A5A7-288C205144E1,ADE56014-99B7-4F85-9FFB-8FE3E82A2D68,173,10,11 17:43,1,"31,51",1,AS
3BC1CA8F-A006-4D63-B71A-74E084BAF0DC,55BC37FC-7EAA-4F14-9A37-90E3933C99E6,174,90,36 11:28,1,"323,84",1,AS
77F8793B-3131-4C80-9DDA-DC2A568ED9DB,55BC37FC-7EAA-4F14-9A37-90E3933C99E6,174,30,36 11:28,0,"746,96",2,AS
3048F326-0DA8-480E-AE45-337B6EE999FF,55BC37FC-7EAA-4F14-9A37-90E3933C99E6,174,20,38 01:29,1,"905,65",3,AS
0B3FBE55-E186-4B4A-A57A-3783FA5D2006,005DCA3D-435A-4D94-831A-915F54DEE314,175,10,46 14:19,0,"439,59",2,AS
756EA53B-CE1D-45A9-91A6-1604A5CD0B4D,005DCA3D-435A-4D94-831A-915F54DEE314,175,10,57 06:41,0,"728,3",3,AS
F2473FA9-9063-43D2-B044-DC1603EFEF32,005DCA3D-435A-4D94-831A-915F54DEE314,175,10,47 11:44,1,"460,07",1,AS
2CA27F09-C5D5-4C6D-91EF-93B2E45ECFBD,D19643C8-F70F-4B47-A347-925CAF2BA6B4,176,40,13 02:56,0,"6,76",1,AS
EEC7427D-1971-4E56-BA9E-122A476E25DE,D19643C8-F70F-4B47-A347-925CAF2BA6B4,176,0,16 22:00,0,"6,87",3,AS
DAE76463-3CBD-4A73-9512-92AE34D6EE09,D19643C8-F70F-4B47-A347-925CAF2BA6B4,176,30,10 13:30,0,"6,85",2,AS
3C733FBD-473D-4980-917E-9195FF7F1028,D161493D-3887-4177-9FF2-927D076A08FD,177,70,17 16:57,0,"221,08",3,AS
76566F1E-5A45-4600-A63C-E3F7F08F8C60,D161493D-3887-4177-9FF2-927D076A08FD,177,50,13 03:04,1,"204,49",1,AS
FCC7357F-BA0D-4AC9-98E3-8CA2274CA566,D161493D-3887-4177-9FF2-927D076A08FD,177,60,22 21:50,0,"204,49",2,AS
B7C8EFB8-BBF2-495A-9E27-79211BB9D192,68BE0C01-1FF9-4DE0-A779-92909372E69E,178,30,10 04:05,1,"27,01",1,AS
23E88266-5501-4F38-AA77-3CC7ACAA3A05,68BE0C01-1FF9-4DE0-A779-92909372E69E,178,80,08 08:03,0,"38,11",2,AS
D414FF72-9673-4B57-93F4-6EDEA0261C62,68BE0C01-1FF9-4DE0-A779-92909372E69E,178,10,06 23:25,1,"37,87",3,AS
96093444-504D-4B46-8FBD-A8EC7A0E7570,F8B3F7CA-7A41-4806-8AB1-92BEEF7CEBE2,179,20,07 23:15,1,"36,92",2,AS
